Complexity,LOC,Lang_Type,Maint_Type,Skill,Age,Interdependence,Team_Size,Exp,Def_Density,Def_Severity,Churn,Change_Req,Test_Cov,Doc_Quality,Cost
99,860751,Low-level,Adaptive,4,12,3,20,Mid-level,2.343250657,3,39.62772625,59,30.88472748,Average,28403.63642
12,126885,High-level,Corrective,10,14,1,5,Mid-level,0.196514827,2,69.38633423,32,61.13570131,Average,11062.92614
25,897209,Low-level,Perfective,8,2,2,5,Senior,8.793930568,3,48.93227475,3,96.40541301,Poor,26279.1803
52,542656,Scripting,Adaptive,9,10,1,20,Senior,9.656098314,1,51.25762159,2,9.557444766,Poor,17399.44349
85,671688,High-level,Preventive,7,20,1,15,Mid-level,3.41570387,2,26.77743146,90,2.254922153,Average,25136.66832
100,189014,Scripting,Adaptive,5,13,2,18,Senior,3.385068794,3,45.49507768,51,5.574959847,Poor,14765.51267
53,92751,High-level,Corrective,8,7,1,15,Senior,0.070918128,3,47.0784997,98,5.240568646,Good,11225.09862
23,231203,Scripting,Adaptive,4,17,1,2,Mid-level,6.802506883,2,70.66425217,27,90.78158578,Average,16654.81609
16,814738,Low-level,Corrective,2,18,2,13,Mid-level,8.254398957,3,94.06399992,69,72.12579079,Average,29654.26199
57,696275,Low-level,Adaptive,6,15,1,4,Mid-level,1.466083004,1,32.93212775,69,67.71063662,Average,25054.66257
39,824651,Low-level,Corrective,9,1,1,10,Senior,1.596663494,3,4.220046858,54,52.25728203,Average,24091.21376
53,212951,Scripting,Corrective,1,7,1,13,Mid-level,7.9008325,2,49.62951255,56,78.1952617,Good,15745.2982
42,506155,High-level,Perfective,10,5,1,10,Junior,6.162907484,1,54.44613321,86,15.56479928,Poor,19875.97342
58,196716,High-level,Corrective,7,11,1,9,Senior,0.448605576,1,16.84405511,96,39.19411898,Poor,14051.45964
39,585567,Low-level,Perfective,10,14,2,8,Mid-level,6.225469905,2,76.04646063,15,49.00042508,Poor,20789.11504
14,316172,Scripting,Corrective,9,7,1,3,Junior,3.089177228,1,98.49291084,23,11.04094977,Poor,15829.41278
95,891695,Low-level,Adaptive,10,3,1,16,Mid-level,3.687251555,2,94.5774717,68,41.95137093,Poor,26255.9988
5,1126,Low-level,Adaptive,9,14,2,14,Mid-level,7.697314183,1,19.71060388,40,31.65017793,Average,8174.302658
35,839761,High-level,Adaptive,10,19,2,9,Senior,8.109351927,1,87.53632399,76,3.558214579,Average,27158.25467
87,28632,Scripting,Corrective,3,16,3,11,Mid-level,4.003566268,2,70.44936364,46,13.67354027,Good,13208.50804
93,501315,High-level,Corrective,5,12,3,3,Senior,9.47152936,2,45.38465638,75,76.40368232,Poor,23241.33939
75,721670,Low-level,Corrective,8,17,3,5,Mid-level,4.06462718,2,54.06109943,68,1.80379095,Average,26792.13031
18,110945,High-level,Corrective,8,1,2,10,Junior,7.718360352,3,84.9600175,100,93.42532991,Good,12661.28282
76,318320,High-level,Adaptive,4,12,2,13,Senior,4.838772646,3,48.01349396,30,8.642463245,Good,17263.9201
9,251869,High-level,Preventive,1,12,2,4,Mid-level,8.975323265,3,37.32073691,91,79.92380942,Average,19737.27792
74,742426,High-level,Perfective,1,14,1,13,Mid-level,9.077612437,2,49.3247493,91,89.86165409,Average,28369.28845
58,499716,Low-level,Perfective,4,19,1,12,Mid-level,0.874168079,3,57.9129804,29,94.11355849,Good,20685.16613
17,176399,High-level,Perfective,6,9,1,5,Senior,9.364933313,1,18.90776538,17,86.74770235,Average,12236.53513
7,463120,High-level,Adaptive,8,2,3,10,Mid-level,8.255348415,1,90.09077303,43,28.75500394,Poor,18145.83867
46,135869,High-level,Corrective,6,18,2,9,Junior,7.913107143,2,67.41869488,26,33.30871313,Good,14272.69706
13,179954,High-level,Preventive,9,2,3,20,Junior,2.009113397,3,63.32689173,98,42.65456986,Average,12370.0801
40,670078,High-level,Adaptive,9,13,2,7,Mid-level,8.051192088,1,9.949622618,25,13.92966894,Poor,22892.13063
42,35560,High-level,Adaptive,2,7,2,2,Senior,8.501327347,1,60.41739382,59,2.227245507,Average,13686.14725
9,864021,Low-level,Corrective,10,3,1,7,Mid-level,2.891503345,1,12.09606622,17,86.91216143,Average,23225.92905
50,285260,Low-level,Adaptive,1,19,1,8,Mid-level,9.522600784,3,7.86976752,96,55.41287162,Good,20792.6802
27,954748,Low-level,Adaptive,2,10,3,7,Junior,0.498601464,2,52.73108956,88,60.87229422,Poor,32669.75265
66,133717,High-level,Perfective,5,10,2,14,Mid-level,1.499092532,1,40.2785534,55,92.69884748,Good,11633.65355
5,179595,High-level,Adaptive,4,10,2,19,Senior,5.375811381,2,58.88102702,30,66.51201781,Average,11958.7661
29,649373,Scripting,Corrective,4,1,3,5,Mid-level,5.757924711,2,8.922216806,100,69.08535043,Average,24957.01005
37,380862,Low-level,Preventive,9,16,1,18,Senior,6.451500833,2,43.09830628,58,78.69686484,Poor,15760.91297
38,806688,High-level,Corrective,8,8,3,20,Mid-level,0.169691293,1,17.4786715,1,11.63484499,Good,21876.77404
83,495592,High-level,Adaptive,6,1,2,12,Junior,9.603667746,3,98.71000859,96,36.01621532,Good,22235.59466
8,101158,High-level,Corrective,1,14,2,17,Senior,0.445880927,2,56.11502124,38,96.82079277,Average,11710.11527
65,709533,High-level,Perfective,2,15,2,13,Mid-level,1.430619527,2,68.74368609,60,92.29300781,Poor,26254.51031
86,169502,High-level,Preventive,6,3,1,2,Senior,0.140145175,1,32.54182807,62,88.40752963,Average,12892.68836
17,433498,Low-level,Corrective,2,7,1,13,Senior,5.668584333,2,9.473891478,95,45.20885103,Good,19777.09938
71,907151,Low-level,Perfective,10,8,2,7,Junior,9.322668839,2,97.58708628,17,85.71929536,Poor,27691.02936
89,981878,Low-level,Corrective,5,4,3,10,Junior,6.659471661,2,28.62590354,16,4.839588195,Average,30588.2408
45,331388,Low-level,Preventive,5,15,3,6,Senior,8.226574685,1,42.38081852,97,14.85174243,Average,19488.80414
4,668054,Scripting,Perfective,6,12,1,3,Mid-level,0.132812035,3,64.98639217,38,41.39676985,Average,24325.32547
36,319408,Low-level,Perfective,6,6,2,3,Junior,5.420152985,1,2.469729769,70,48.33920667,Average,17669.13188
70,469276,Scripting,Corrective,6,19,1,18,Junior,4.595629775,2,81.02591305,53,26.35071535,Poor,20761.70539
31,58545,High-level,Preventive,2,16,1,11,Junior,4.989679442,3,53.657819,98,35.64766708,Good,15441.68037
19,512411,High-level,Perfective,10,2,2,20,Senior,0.722131853,2,27.82171871,93,16.2776101,Average,16861.76568
61,826656,High-level,Corrective,3,4,2,5,Junior,6.844353611,3,6.160798529,75,48.91340317,Average,30044.22532
54,885377,Low-level,Perfective,6,18,1,19,Mid-level,5.032204149,2,16.24984155,34,79.38432929,Average,26638.16633
39,14224,Scripting,Corrective,8,11,1,19,Mid-level,7.651488499,2,89.50338589,10,66.13603937,Poor,7975.785386
91,41738,High-level,Perfective,1,6,3,15,Mid-level,4.852906341,3,68.60242239,60,10.77922474,Good,13665.2705
74,943654,Scripting,Corrective,1,8,1,16,Junior,1.493816362,1,24.99017216,43,48.75816034,Average,29674.83089
90,851163,High-level,Perfective,2,5,2,9,Senior,6.482569541,2,6.560076495,67,69.76463828,Average,28781.67095
19,181760,Scripting,Adaptive,6,16,2,4,Junior,1.723863621,3,69.06153124,24,52.98952966,Average,15362.99872
39,764978,High-level,Corrective,9,15,1,15,Senior,8.723945634,2,57.2407726,47,39.16755965,Average,23981.48283
67,467725,High-level,Corrective,4,2,1,12,Senior,6.131162391,2,40.45195245,31,62.19144213,Poor,18742.96158
45,664937,High-level,Corrective,3,20,2,3,Mid-level,1.572038836,2,36.36114492,83,96.86386653,Poor,27144.11094
13,533358,High-level,Adaptive,8,3,3,14,Mid-level,9.623380575,3,21.68142759,94,9.490790977,Poor,21372.99729
92,127161,High-level,Corrective,10,9,2,17,Mid-level,5.183654633,3,66.96112565,3,39.00160607,Good,9951.375031
58,533954,High-level,Adaptive,9,4,2,19,Mid-level,0.728984519,2,97.06680278,37,40.6605853,Poor,17885.70661
